338	351.116
339	349.464
340	350.36
341	351.872
342	352.624
343	355.52
344	358.148
345	356.856
346	359.212
347	361.6
348	362.188
349	364.624
350	364.184
351	366.224
352	367.784
353	364.912
354	364.104
355	367.08
356	367.584
357	369.592
358	370.4
359	369.896
360	370.412
361	372.808
362	372.24
363	373.184
364	374.528
365	376.472
366	378.236
367	378.136
368	379.94
369	382.12
370	382.172
371	383.896
372	385.312
373	385.52
374	385.468
375	386.168
376	388.364
377	389.856
378	391.416
379	393.2
380	393.38
381	396.296
382	394.456
383	394.496
384	395.74
385	398.992
386	398.62
387	397.384
388	396.7
389	397.968
390	398.56
391	399.808
392	403.38
393	404.04
394	405.276
395	406.8
396	409.5
397	409.264
398	410.984
399	413.744
400	415.048
401	416.88
402	416.064
403	416.728
404	418.036
405	418.544
406	420.232
407	420.088
408	422.168
409	424.88
410	426.148
411	426.528
412	427.54
413	427.064
414	427.48
415	428.696
416	429.192
417	432.4
418	433.504
419	434.96
420	434.132
421	434.52
422	434.428
423	434.824
424	435.776
425	436.96
426	439.52
427	442.016
428	441.16
429	442.12
430	443.072
431	445.056
432	442.832
433	443.504
434	443.208
435	444.6
436	447.152
437	447.976
438	450.204
439	451.208
440	453.62
441	457.168
442	457.092
443	457.544
444	458.256
445	458.976
446	458.752
447	460.424
448	462.956
449	463.544
450	464.44
451	464.784
452	464.32
453	465.632
454	466.204
455	468.608
456	470.204
457	468.816
458	470.836
459	473.472
460	474.244
461	477.232
462	480.132
463	481.952
464	483.268
465	483.208
466	484.072
467	483.48
468	483.14
469	482.976
470	484.664
471	485.32
472	482.936
473	482.456
474	480.516
475	481.76
476	482.768
477	481.792
478	480.752
479	480.568
480	479.684
481	478.288
482	479.5
483	480.696
484	481.864
485	485.736
486	485.428
487	485.992
488	486.544
489	485.304
490	487.72
491	488.984
492	488.796
493	488.216
494	490.86
495	492.664
496	491.424
497	492.44
498	491.892
499	492.784
500	494.672
