1	-2
2	-1.01193
3	-0.663109
4	-0.506023
5	-0.438692
6	-0.433187
7	-0.348987
8	-0.36147
9	-0.301375
10	-0.273214
11	-0.297405
12	-0.298188
13	-0.306062
14	-0.251755
15	-0.280888
16	-0.235611
17	-0.266025
18	-0.316717
19	-0.391443
20	-0.397044
21	-0.403643
22	-0.345376
23	-0.3094
24	-0.295706
25	-0.397245
26	-0.283913
27	-0.27035
28	-0.222652
29	-0.302188
30	-0.199222
31	-0.189852
32	-0.189898
33	-0.14586
34	-0.197527
35	-0.210421
36	-0.239153
37	-0.255808
38	-0.250126
39	-0.25247
40	-0.172859
41	-0.215777
42	-0.216112
43	-0.218094
44	-0.169288
45	-0.171693
46	-0.208367
47	-0.207759
48	-0.164594
49	-0.185687
50	-0.220849
51	-0.224992
52	-0.224237
53	-0.187762
54	-0.229284
55	-0.230076
56	-0.279497
57	-0.25275
58	-0.200167
59	-0.187748
60	-0.178386
61	-0.0930291
62	-0.0697253
63	-0.0292869
64	-0.054431
65	-0.0404477
66	-0.0478326
67	-0.0197338
68	0.00805978
69	0.00834144
70	0.0998133
71	0.0550555
72	0.0106994
73	-0.0145199
74	0.01406
75	-0.0135147
76	-0.0177823
77	-0.0541639
78	-0.0080869
79	-0.00497885
80	-0.0330356
81	-0.0855502
82	-0.0520039
83	-0.0239567
84	-0.0143062
85	0.0373184
86	0.0372735
87	0.0179232
88	0.0289582
89	0.0222258
90	0.0625304
91	0.0425561
92	0.0594735
93	0.0367589
94	0.0153541
95	0.0399458
96	0.0231341
97	0.0224183
98	0.0237209
99	0.0277402
100	0.0632372
101	0.0381917
102	0.0407133
103	0.0654919
104	0.0712261
105	0.0610028
106	0.00138362
107	0.0167309
108	0.0361572
109	0.0785274
110	0.0475978
111	0.0239937
112	-0.0129337
113	-0.0665227
114	-0.0503187
115	-0.0300034
116	-0.040864
117	-0.0482295
118	-0.00148029
119	0.00793637
120	0.0797402
121	0.0644173
122	0.0730399
123	0.052454
124	0.00941927
125	-0.0347149
126	-0.0403828
127	-0.00626348
128	0.00186065
129	0.0122071
130	0.014607
131	0.0408163
132	0.0302962
133	-0.0153731
134	0.0197412
135	0.0394475
136	0.00697753
137	-0.00902689
138	0.0203867
139	-0.00763468
140	-0.00474838
141	-0.00627328
142	-0.00327768
143	-0.0154521
144	-0.0787498
145	-0.106341
146	-0.0958251
147	-0.125215
148	-0.134033
149	-0.131721
150	-0.111664
151	-0.0956882
152	-0.0864185
153	-0.0662388
154	-0.0775116
155	-0.0994243
156	-0.115299
157	-0.0721697
158	-0.100369
159	-0.0692286
160	-0.0811645
161	-0.106058
162	-0.103681
163	-0.0694547
164	-0.0945106
165	-0.0904782
166	-0.109633
167	-0.121391
168	-0.104998
169	-0.121718
170	-0.159387
171	-0.162265
172	-0.153188
173	-0.154072
174	-0.173215
175	-0.159225
176	-0.153377
177	-0.153548
178	-0.121843
179	-0.0918367
180	-0.123317
181	-0.107493
182	-0.10133
183	-0.0596092
184	-0.0342319
185	-0.0384264
186	-0.0174888
187	0.0129344
188	-0.0044926
189	-0.00942201
190	0.0146393
191	0.0490952
192	0.0327648
193	0.0314289
194	0.00281534
195	-0.0262537
196	0.0161163
197	0.0201236
198	0.0634504
199	0.0561659
200	0.0892557
201	0.0846234
202	0.109532
203	0.124795
204	0.133547
205	0.148444
206	0.175397
207	0.193425
208	0.131702
209	0.133486
210	0.0973586
211	0.0668647
212	0.0800812
213	0.126003
214	0.0699087
215	0.0820125
216	0.089506
217	0.107959
218	0.107222
219	0.111079
220	0.142054
221	0.123855
222	0.116424
223	0.107405
224	0.0890042
225	0.0721475
226	0.0537298
227	0.0477515
228	0.053339
229	0.0309444
230	0.0195439
231	0.0368582
232	0.0525531
233	0.0865274
234	0.096303
235	0.0987403
236	0.0952064
237	0.070012
238	0.0797527
239	0.079967
240	0.0894936
241	0.0779942
242	0.0811206
243	0.130345
244	0.124192
245	0.100701
246	0.0998144
247	0.104842
248	0.12414
249	0.129499
250	0.120456
251	0.119791
252	0.109707
253	0.071101
254	0.0457381
255	0.0285478
256	0.0226036
257	0.0284364
258	0.0351409
259	0.0471322
260	0.0457488
261	0.0321063
262	0.042767
263	0.0304592
264	0.0110724
265	-0.0138334
266	-0.0194866
267	-0.00918521
268	-0.0214173
269	-0.0510631
270	-0.0496662
271	-0.0529722
272	-0.0636396
273	-0.0654093
274	-0.0198938
275	-0.0391985
276	-0.0288988
277	-0.0182309
278	-0.00543654
279	0.00487041
280	0.000944348
281	0.0123674
282	0.0240739
283	0.0454681
284	0.043496
285	0.0347543
286	0.0210856
287	0.0305473
288	0.0427063
289	0.0583691
290	0.0685666
291	0.0681503
292	0.0799386
293	0.069587
294	0.0834151
295	0.114674
296	0.10462
297	0.109782
298	0.104989
299	0.12099
300	0.150536
301	0.170891
302	0.190427
303	0.214261
304	0.190559
305	0.162999
306	0.115308
307	0.0983358
308	0.118
309	0.132145
310	0.134109
311	0.158748
312	0.1463
313	0.160252
314	0.166641
315	0.168175
316	0.198043
317	0.190274
318	0.1617
319	0.135569
320	0.128429
321	0.131361
322	0.111449
323	0.0884755
324	0.090815
325	0.110029
326	0.100777
327	0.0931718
328	0.0830911
329	0.0625755
330	0.0445427
331	0.0458817
332	0.0469866
333	0.0416573
334	0.0328766
335	0.0339844
336	0.049578
337	0.0249384
338	0.0150985
339	0.031858
340	0.014739
341	0.011611
342	0.0157055
343	0.000143082
344	-0.0144732
345	-0.0354627
346	-0.0396848
347	-0.014557
348	-0.0157534
349	-0.0155565
350	-0.0391461
351	-0.0322729
352	-0.0353873
353	-0.0221442
354	-0.0187271
355	-0.00664474
356	-0.0141568
